PC1,PC2,FI_Category
0.5517203680254809,-1.2594102404534446,Moderate
-0.25665803400599424,-1.101119894193574,Low
-0.7060126483902891,0.030061512352424952,Low
-0.8422273650242798,1.5129946916072035,High
-0.8446991577899291,0.8331494463937039,High
-0.9325121882363081,1.674643157935225,High
-0.9680164674610132,1.3086405503138563,Elevated
-0.270132273297101,0.9011990124062281,High
0.455518806099714,-0.06413157043817394,Elevated
-0.10037728990378514,1.0384495607136612,High
0.13515497591631515,-0.11613590901027872,High
-0.4886224850908069,2.2867501300015207,High
-0.3392870600693284,-0.2468743623356451,High
0.14412388375420518,0.002936606260566094,High
-0.429961805951146,0.529415535096149,High
0.04714175378837019,-0.348372907362999,Moderate
-0.9079915534549842,1.3145282502517492,High
0.509498730982413,-0.813514021348576,Elevated
6.879243002378568,-0.35190046900343774,High
-0.9454839184010967,2.838955877953305,High
0.7404777852777399,0.6494415085419805,High
0.24880072324828093,0.6960431854409939,High
-0.679626409624522,2.4741781553192275,High
-0.8126501970789067,1.0169267121734558,Elevated
-0.286091505519764,-2.096248040422763,Moderate
0.8897420889847918,-1.9829833245416248,Moderate
-0.3797496795005221,1.5341253414022629,High
-0.017290114965683286,0.624804616170009,High
-0.5777831375307755,0.34130040511359405,Elevated
0.8134862811714966,-1.1404821963957177,Low
-0.13740799678191662,-2.409814036518173,Elevated
-0.9942379444214853,2.459410134656041,High
-0.20251072467659884,1.1637697558615687,High
-0.7629309840181947,0.3760331489653234,High
-0.9715248912053882,0.890185832007735,High
-0.7889181629107693,0.7480264220611668,Elevated
-0.7823267309193196,0.14278282986869087,Elevated
-0.7213788139645222,0.11824101703494433,Elevated
0.3066468033233098,0.18806052337584866,Elevated
-0.43445253281822593,0.14230556745707892,Elevated
-1.0183722712319583,2.569943360756342,High
-0.886488640192674,0.8093455915260429,Elevated
1.963319312662988,0.2516888388065536,High
3.460468375342638,0.2082548600740985,High
-0.5742048144416567,0.5161273520235881,Elevated
-0.4645618440577555,0.19194415677900373,High
0.14482478637370608,3.661377016656387,High
-0.8160641244063921,0.6623247267084608,High
5.970408030146306,-1.5440330128769288,Elevated
-0.6251461675330339,-1.4852088732990307,Moderate
-0.6764465921960604,-0.011931347512035801,Elevated
-0.8226909655761702,0.17655836274775913,Elevated
-0.7808600678894048,0.3935882882083758,Elevated
-0.48728617418563147,-1.4388755578356194,Moderate
-0.7093872480198802,-0.7159898687319826,Moderate
-0.6463189781908144,-0.8086557019398272,Moderate
-0.600732968373545,-0.34793300369191427,Moderate
-0.8328016578187986,1.616922949096922,High
-0.5741339734574749,0.8408757604832161,High
-0.33829899872116687,0.13822849876666315,High
-0.8957066066752729,1.0294979310473527,High
-0.642931934414897,0.8820483548954323,Elevated
0.1832136631272409,-0.017667171244285,Elevated
-0.5717962447780638,-0.007694991446246494,Elevated
-0.4909327322159078,1.0135206443513802,High
-0.5462673835314754,2.0891425058290958,High
-0.1443436102631159,-0.49796564024391093,Elevated
-0.8650857652949473,2.121302188052157,High
0.5411666400183325,-1.2045602580403634,Elevated
-0.7584542171697438,2.4177406153252066,High
-0.4028862650686216,1.121200742652926,High
-0.305849525911304,0.7878794559179404,Elevated
-0.8711683967170195,1.0620448300902903,High
1.29377093167945,0.030150976995803772,Elevated
0.6811749205469139,-1.0213035367070018,Elevated
-1.0461376148869497,2.5460984896242205,High
0.6511955268051826,-1.1699598894457948,Moderate
-0.8059736260449447,0.6315011578517913,High
-0.9348136862193076,3.557106540815851,High
-0.8094397937351345,0.834814577426584,Elevated
2.4501159276910176,-0.09202077496307426,High
-0.8421623148267596,1.6106499798782203,High
-0.9189309825502839,2.052583505498083,High
2.8018719418506906,-0.03534444607044922,Elevated
-0.29080743791751196,1.008885896618129,High
0.40142840074802955,-1.1214464640188873,Moderate
0.3307183430850549,0.9488365470556865,High
-0.4428263596980566,1.1218288962020027,High
-1.0159176787038102,1.0461445435362744,High
0.13151023789354746,0.21069144189109415,Elevated
-0.8063098125363554,1.6130944475617475,High
-0.9849136473574264,3.5000606815423807,High
-0.6214854418755166,-1.6809719952189686,Low
-0.5982114456035617,-1.2037409253595142,Low
-0.7292584043790563,-0.21461180814384329,Moderate
-1.3490515191489776,5.757465248540579,High
-1.1800511468987687,3.9428965137204264,High
-0.7074157164644014,-0.8278837111570636,Low
-0.6673233492777738,-0.9884652056486188,Low
-0.4095508823438927,-0.9764657102935707,Moderate
-0.8491285756085641,0.08012088193674599,Moderate
-0.5653580507661065,-1.8283157052075905,Low
0.6661225030930302,-1.733927998397345,Moderate
-0.6906719154931347,-1.0906431076867613,Low
-0.7018851158101379,-0.8945642761487029,Low
-0.7618911636513657,-0.9021529238764204,Low
-0.6109405836936821,-1.5888450333935187,Low
-0.7245069627363165,-0.9157203891755666,Moderate
-0.7776632203512146,0.5990823740764109,Elevated
-0.8400890853179426,0.2892874683211423,Elevated
-0.641015000968368,-1.5685791177022048,Low
-0.3734453347573402,-2.0718057038236424,Low
-0.9075111593519234,0.16373752472296707,Moderate
-1.0251183289865835,1.1571193912569095,Elevated
-0.8731992872131674,0.7604731328398936,Elevated
-0.6972142161644027,0.8424473305859315,Elevated
-0.8370350290503071,0.7485190479209329,Elevated
1.5281475650516287,0.40961323028924246,Elevated
-1.097681545062881,1.7580535965686401,Elevated
-1.1372877888792061,1.9915103618918772,High
-0.46144253169526434,-0.20710873614627884,Elevated
0.9983830537899454,-1.2548518184196322,Moderate
-0.9082547141782538,1.8691671938115515,High
-0.6910247578791737,-1.019928367635996,Moderate
-0.6495575011149244,-0.6278704562384103,Moderate
-0.6486139743890837,-1.784038679145661,Low
-0.8781616819752898,1.0920549428934923,High
-1.021963476585439,0.8073057025054898,Elevated
-0.4563946248395552,-1.7456012010622162,Moderate
-0.8321035040305105,-0.1876722288256243,Moderate
-0.6295960831322351,-1.4152075078180686,Low
-0.871758997736653,-0.5284305386950678,Low
-0.9425260495587786,1.3071420334720643,Elevated
-0.43684215382330527,-2.773671468752874,Low
-0.7117132986424971,-0.25097004257352795,Elevated
-0.6136044908639721,-0.8415114742860494,Moderate
-0.697407492437555,-0.9536418585094042,Moderate
-0.7692944089957555,-0.7551683043068596,Moderate
-0.7657520058239986,-0.7824745549161967,Elevated
-0.742400593814663,-0.9726402738923973,Low
-0.7949904627697721,-0.6986160407432003,Moderate
-0.6651478482411618,-1.5267333499476028,Low
-0.6975561879904973,-0.6076111756789954,Moderate
-0.7368500110472931,-0.8922871077682415,Moderate
-0.35699266413903696,-2.017457541799821,Low
-0.5377451787340641,-1.392106069037881,Moderate
-0.561109578209539,-2.237980932852211,Low
-0.6346340229827376,-1.3403754156907566,Moderate
-0.6452943108512459,0.6546082596435981,High
-0.39823259966599966,-1.4476330239421342,Moderate
-0.7962570239531817,-0.06277521602715656,Elevated
-0.6333322118476967,-0.19978242243143196,Elevated
-0.7429932236136336,-0.6798206906737162,Moderate
3.25934430324643,-0.29967613803203913,Elevated
-0.54044412519387,-0.8709604475318486,Low
-0.7489729955697476,-0.7028717362036253,Moderate
-0.6727071165509835,-1.4476446341920497,Low
3.07235643338768,-2.973577261393755,Moderate
0.25955914566468113,-1.0538455830121125,High
-0.6119650103833082,-1.6480034658028473,Low
-0.28560504347882715,-2.228364400125619,Moderate
-0.6284359218151585,-1.769846567576415,Low
-0.5226763269826824,-2.061902210344483,Low
-0.7244907972371614,-0.7826626243535669,Moderate
-0.5031651382166987,-1.6701405341049353,Moderate
-0.5136145987614655,-1.1937467132676196,Moderate
-0.8406844740673456,1.2401784144567765,Elevated
-0.8866297878448904,3.5665546688858765,High
-0.37616550534307147,-0.12809284154379194,Elevated
0.5641377951727723,-0.9336861612617097,Elevated
-1.373618773240451,5.05938614291391,High
-0.178314384735203,0.7109744903144498,Elevated
-1.3595671060394732,4.8680776360877465,High
-0.9547031835552188,1.0467976139930266,Moderate
-1.6097426572068887,5.782742703455187,High
-0.9730013353603393,2.6264556620026993,High
-0.7357079053923944,0.16056010218137554,Elevated
-0.8545015910247314,1.4993851352613645,Elevated
-0.536630825611013,0.1555142080770475,Elevated
-0.9113759255943857,1.0060172282181332,Elevated
-0.9461003606646157,0.45107484468592424,Moderate
-0.4980729691635915,-2.6020815552043315,Low
-0.6891070232199724,-1.1819680858636668,Low
-0.598304885550928,-1.1111911970674566,Moderate
-0.4901425118883109,-1.2776047175192056,Low
-0.43603502972950064,-1.3333235744811833,Low
-0.7594325114201093,-0.06489303678966034,Moderate
-1.2167259023998667,3.9002231048410034,High
-0.6049427251011025,-1.5827868803542773,Low
-0.8106350323595363,-0.6257372055049779,Low
-1.182382608372938,3.508333417063448,High
-0.48799837822346526,-1.946632094859533,Low
-0.7090205511614408,-1.1272383391980192,Low
-0.6993847277532216,-1.180242906284838,Low
-0.5321715186711089,-1.846053936576593,Low
-0.852953695024287,0.8977691056623465,Elevated
-0.5549106600513671,-1.6538550978913023,Low
-0.6965913279319942,-0.9085261624530047,Moderate
-1.111134039226298,3.6766906719455545,High
-0.8060121946313558,-0.4121904811311763,Moderate
0.14068554492245294,-0.9616203354795461,Moderate
-0.3692595352999847,-2.6666705449935697,Low
-0.44671146969422165,1.0248650237776198,Elevated
-0.3447042432846701,-0.806719036354101,Elevated
-1.377685003835777,4.685937771454937,High
-0.46143172764312607,0.94324103415479,Elevated
-0.9971807525406512,2.6166347440090774,High
-0.5894810180713489,0.4607988366060171,Moderate
-0.8341095279762314,1.7107904646957766,Elevated
-0.6777734763717155,-0.753676258102067,Moderate
-0.19909099554660908,-0.7959616505317965,Moderate
-0.5314461750470196,0.3263787813414276,Elevated
0.277686651948143,-0.442009318739059,Moderate
-0.3305479839162119,-1.0749151851547134,Moderate
-0.47360593922300687,1.7077816352838149,Elevated
-0.7924897863926641,1.5373448499683242,Elevated
-0.7116717939479391,-0.9571637848002705,Low
-0.6811823276581812,0.8153697356197652,Elevated
-0.9048851824875183,2.6304181483767017,High
-0.5767549990058448,0.7431537331920953,Elevated
0.01842424573709136,0.5775287552806614,High
-0.6983400003569018,1.0060680147657652,Elevated
-0.7847371336823519,1.1658243418242968,Elevated
-0.9771139465668757,0.9575402954095437,High
-1.0043699316682282,2.0255286096814733,Elevated
0.9192883023802334,-3.748646243193095,Low
-0.5140994482039353,0.8006675628858024,Elevated
-0.3479522578738953,1.5428714788967186,High
-0.4772949145527261,0.8472198101838837,Elevated
-1.0422753439911419,1.7072090055848688,Elevated
-0.804684952403835,2.0632997915392743,Elevated
-0.6761790014236787,0.6471622741460628,Elevated
-0.7566054049563414,0.4508979413762037,Elevated
-0.3852425125290504,1.3835483243653006,Elevated
0.03686757774004467,-0.3952033912682812,Elevated
-0.906885775522092,1.2054498868381713,Elevated
-0.7574285243268964,0.5210295321665064,Elevated
-0.9486694914242996,1.5936590947806668,Elevated
-1.0422818670111567,2.0321708889438654,Elevated
-0.6526811844115996,-1.8482476680316624,Low
-0.7876588100060814,-0.7634566170970741,Low
-0.465976159185104,-1.0573738914839637,Moderate
-0.656884681174549,-1.5665024483985812,Low
-0.7670458283569561,-1.009507125982243,Low
-0.7639709987190074,-0.9444050140511777,Low
-0.6302492699430687,-1.456280303604035,Low
-0.7028611486495802,-1.2484084506359412,Low
0.6085043989714618,-3.0747042343635598,Low
-0.8007971634976917,-1.0561846953023721,Low
-0.6520684310639877,-1.4820695244738615,Low
-0.747925173587622,-0.9462689258000264,Low
-0.40658168384764487,-2.414404502188664,Low
-0.9022512216211491,-0.0027113318630867093,Moderate
-0.5761098556599622,-1.693295250615634,Low
-0.5795797407599192,-2.2077413971774993,Moderate
-0.5917455031421718,-0.8891303142338852,Moderate
-0.45678886929251655,-2.6466320730233286,Low
-0.4539694811138409,-0.9693875641824165,Moderate
-0.6077700006531753,-1.4929663240480304,Low
-0.6218135250727083,-1.2554760379421837,Moderate
-0.7282782473867994,-0.6981061886363635,Moderate
-0.6380198553696749,-1.1140759120872352,Moderate
-0.8120223574428544,-0.4432404967788669,Moderate
-0.6634234548883436,-1.386031666181612,Moderate
-0.4369850190743769,-2.078910867033352,Low
-1.104052078774116,1.2931115530511308,Elevated
-1.07385310620778,1.5975699168912527,High
-0.9478205835328787,0.09088912980612128,Elevated
2.606520517673996,-0.8716353154105252,Elevated
-0.19447952885226902,-0.9535445871870789,Elevated
0.591895231253541,-2.2080852164502778,Low
-0.08121927556277066,-1.890652661116204,Low
0.37960759942754896,-1.7516220460320981,Low
3.763659763791221,-3.015510695241704,Low
0.8311299423027197,-4.121889836186335,Low
6.395050327077142,-0.12725770419918456,High
1.5278233342279153,-2.6702843964017005,Low
3.3069152373345663,-0.32900354748022465,Elevated
5.759042421405157,-2.9212179733804136,Low
0.44693067603354053,-3.1430463784251543,Low
2.532789853891887,-2.939841790969932,Low
-0.9549197911953758,2.6812653162822935,High
-0.5594157265369455,0.8517516361019425,High
-0.7755721171777288,0.3179129226510128,High
-1.0411513353729593,0.8792217750588994,Moderate
-1.0610194504389818,1.4140981851960166,Elevated
-1.2035072124017876,4.0923615605030905,High
-0.6239740691735907,0.2660178605891745,High
-0.7090569758592605,1.6915870842825975,High
-0.9437871198968353,1.479184049389005,High
-0.7690119023167197,1.490187302948815,High
1.5159718322684823,1.4783616168131533,High
-0.7173748592077349,0.9145688163827468,High
-0.7983690205814732,1.3672369022516495,High
-0.23176314454890673,1.4472241783558537,High
-0.3906103506611218,0.07959504617475757,High
-0.33456680655204485,1.303219212536397,High
-1.0176514981454512,2.137057178785799,High
0.5711016801120959,-0.966582686443293,Moderate
-0.7327099790857867,-0.19718001028470056,Elevated
-0.5237098398897565,-1.8616976615908172,Moderate
-0.6502434324167573,-1.4673078035537015,Moderate
-0.7462889849139872,-0.5204595331220617,Elevated
-0.8672688731877265,-0.09345831118151351,Moderate
-0.811972524229844,-0.2625395308503398,Moderate
-0.5999937526554754,0.34902419775692795,Elevated
-0.6957918986240407,-1.2309211107656017,Moderate
-0.6348917579859124,-1.759270994423248,Low
-0.6629286898536132,-1.5255613113328017,Low
-0.4068338654279485,-1.2377125563509077,Moderate
-0.5334308622678493,-2.0810395096087984,Low
-0.9113414362210045,0.03223785098737675,Moderate
-0.5214837846333148,-1.9662556226071362,Low
-0.5841482677853256,-1.7977563137009638,Moderate
-0.45913991614075744,-2.117850574536012,Low
-0.07867146166843465,-2.045263089939839,Moderate
-0.2839069646368915,-0.8914941666831876,Elevated
-0.5099415841163732,-2.238595018219681,Low
-1.0740373006331014,1.5457395538342387,Elevated
-0.7484170291170328,-0.666528646771554,Moderate
-0.3963243392354862,-1.1843385216795477,Low
-0.7968548179622194,-0.48171490222596025,Moderate
-0.6038219532219126,-1.59282859554075,Moderate
-0.6879777405283365,-1.4128513410859376,Low
-0.4900884473225337,-0.9380089749411714,Moderate
-0.7172305879912952,-0.7903244369377623,Elevated
-0.6794907600294545,-1.5717374262476849,Low
-0.6405111728334616,-1.088025916804743,Moderate
-1.205144374521575,3.1614725630321434,High
-1.1802295782160144,3.6720774410970876,High
-0.849435424768156,1.0366966742005879,High
-0.40956710606431523,0.244601174462018,Moderate
-1.1092165841398174,2.5020078809502886,Elevated
3.1226100835619346,0.24591921851971354,High
-0.9214714129405921,1.5568357126818424,Elevated
-1.2057319683053933,3.630798670795372,High
-0.5235480578039635,-0.21315733502016487,Elevated
-0.8502971884261127,1.262039872496955,Moderate
2.896366251113225,-0.10637114347742525,Moderate
-0.5983317759039107,0.26827112714074886,Moderate
0.2241387992286473,-0.9731991263424982,Moderate
-0.7886060473032369,1.138369647568593,Elevated
-0.3245117695341534,-0.4319414986528018,Elevated
0.40353748795852556,1.235361724959229,High
0.17103536617955373,1.2077812990503278,Elevated
-0.30114623432599424,2.3674504508454084,High
0.23619009302144095,1.0894065773578878,Elevated
-0.4587019400833131,1.4916955062049837,Elevated
-1.0730002100768448,1.9116044398768577,High
-0.9026923849101791,1.731359397250495,Elevated
-0.968932701602742,1.4412591003652888,Elevated
-1.3899896598531047,4.76632992740616,High
1.125344074989616,-0.5561557717635689,Moderate
-0.9108826191514425,2.880251526698924,Elevated
-0.617334936010963,1.8657316302915814,High
-0.5623181089837693,0.23216123596091273,Moderate
-0.6848246486125776,1.6726254533719236,High
-0.5050549482869394,-0.6095246809347643,Elevated
-0.6852009742573921,1.491984824013568,High
-1.0382962185937303,1.8012046051249442,Elevated
-0.9814406424940738,2.5810165915279026,High
2.9352998968245925,1.8515951427282806,High
0.1007425121486483,0.38085871715822106,Moderate
0.8028271658487566,0.6080884702399199,Moderate
-1.0282730824889788,2.488204546887996,High
-0.9955688955013616,2.100143991185847,High
-0.7459092532854478,2.5548543989911523,Elevated
-0.6845023900505673,0.850698687601592,Elevated
-0.6485009524351234,0.5784227665808549,Elevated
-0.3858705647904252,0.25290146214542525,Moderate
0.01659987587003035,-0.130864698930423,Low
-1.001862512393693,2.749628678657617,High
-0.8036817759289852,-0.01174114762273565,Low
-0.8776454096567432,2.2443511174339537,High
-0.399870044781949,0.3566522511281561,Moderate
0.048379802893702105,0.43057524094024524,Elevated
-0.3542801012598532,0.9089403771367154,Elevated
-0.917720671886988,2.0034800684708873,Elevated
-0.8450285157845905,1.8892271738554065,Elevated
-0.44283149972457975,0.12912212602951476,Elevated
-0.8527717021107987,1.6551555204364559,Elevated
-0.5713778389416725,1.2119531134179586,Elevated
-0.6945942144133292,1.101279654526921,Elevated
-0.8162523925618678,0.8726038123243121,High
-1.514441758406468,5.261579878086519,High
2.8701552575156684,-0.3209590446950259,Elevated
-0.4489315722986345,0.9929558893691846,Elevated
-0.6119324440444068,0.5458837635381838,Elevated
-0.6947281820484855,1.7298879235733935,High
-0.999777528430366,3.399331370194336,High
-0.15651827252446213,0.4549669818568121,Elevated
-1.0892354283851629,3.250178076030549,Elevated
-0.48326355330961224,0.969127239151386,High
-0.937837167551677,2.64086100406628,High
-0.3719269415352232,-0.22156739050702684,Moderate
1.3911125806055846,-1.2060732701886416,Moderate
-0.7468469395558378,0.5652921207919321,Elevated
0.23011700475362074,-1.5468298102332148,Low
-0.9057643249380428,1.7920849941161432,Elevated
-0.8711667731199915,1.466498552580342,High
-0.3993701475005411,-0.8064950274930263,Moderate
0.5056840731659067,0.1899197349901807,Elevated
-0.46575507104272224,1.4323127259811104,High
1.6397586747169914,-0.321026806750217,High
-0.9586771926374279,2.7198401435329376,High
-0.2902171414842609,-0.1223097398745472,High
1.064636960699111,-0.6687918855221779,High
-0.3250682591024828,0.09341420112172405,High
0.20765401459519958,0.8541088852151395,High
-0.8607837586728415,3.3193584500001596,High
-0.3888514076884694,0.6288939595539019,High
-0.5922314153190937,2.983273034596929,High
0.4927787315500283,0.052764578490141184,High
-1.0540101338539487,2.1322851069857767,High
-0.320664026174446,-2.333971307796925,Low
-0.8211172702754557,-0.5296758817400122,Low
-0.6119265270890205,-1.7434361970115693,Low
-0.4027271346526433,-2.3141920691886266,Low
-0.19127955007796635,-3.030240898848362,Low
-0.5374577742779596,-2.320900078895464,Low
-0.7031875645907709,-1.088932034557234,Low
-0.6896272675053777,-1.3634829405488944,Low
-0.7854913818364851,-0.6361863249485218,Low
-0.7643313858517168,-0.5030211492450395,Low
-0.602883752893837,-2.0737618786233565,Low
-1.1229261768416308,2.722864564082212,Elevated
-0.5626190757454683,-1.878537202529054,Low
-0.27085706567623047,-2.452362131827981,Low
-0.5400550911040651,-2.117542009681412,Low
-0.8797505109191316,-0.2407368431880051,Low
-0.7438667748305685,-1.1378044513240355,Low
-1.0349124876847193,2.0376083688695927,High
-0.7435732265988211,1.0690822649902132,High
-0.9291425248240277,3.9475262071359056,High
-0.8155966006309512,3.417379963323339,High
-0.6745057092434957,1.851221182836471,High
-0.7233039099409426,0.531529452313794,High
-1.0818311560786458,2.721318052627005,High
-1.033497187021062,4.279252242668679,High
-0.8708467010556101,2.1597563375148563,High
0.5851564729181343,-1.7426150427651972,Elevated
3.7229372642328658,-1.592514671227006,Moderate
-0.3089440203481264,0.20445777110927776,Moderate
-0.9195220519001241,1.0342336086495376,Elevated
-0.7731937314722985,0.9308576708286298,Elevated
-0.7317435525513158,0.7469819400959616,High
-0.87293560252278,-0.032105807965057104,Elevated
-1.0989110470555261,2.5086704253601173,High
-0.5093162728273324,0.6582400905994961,High
-0.9049641145167783,0.8758841067703853,Elevated
-1.0692382322598413,1.7969288744583451,Elevated
-0.766072917222461,-0.1113983119977552,Elevated
-0.8502993595319173,0.18536666359323076,Elevated
-1.2229979254308008,2.933869855854292,High
-0.6252140612613548,-0.7239115244161243,Moderate
-1.0723072437843535,1.9619634687603509,High
-0.8283002541922545,0.8953984529435354,Elevated
-0.6085630507319956,0.6798433856026368,Elevated
-0.31619688448694827,-0.8838266939285436,High
-0.8929893602746815,1.5855875308536167,Elevated
-0.3787183722799654,-0.8971028970215013,Moderate
-0.7267747543730139,0.09449245598820445,Elevated
-0.8907586021996875,0.2147848179512829,Elevated
-1.0465299007270623,2.901719958482686,High
-1.1200029560958256,2.005336822926855,Elevated
-0.9338332614999091,1.340444076754384,Elevated
-0.4554854859361415,-0.9425164363900935,Low
-0.4236510323212001,0.36062222388738036,Moderate
0.6706294022228262,-1.509597019163965,Low
-0.5736239314910739,0.7999773143353163,Moderate
17.40072298856247,1.7332404463713516,Elevated
-0.16040037685336636,-0.8536806957834987,Low
15.160034611676519,0.4916319040679003,Elevated
-0.1606445553458414,-0.6462201572729797,Low
1.8218206401986416,-2.385902798215047,Low
0.9568790616791537,-0.0611994588899345,Moderate
-0.5030591947536877,-0.5703425817789348,Moderate
8.02061582134758,-3.081433372605409,Low
-0.6457648360311574,-0.8737559487854475,Low
-0.4084924494850001,-0.04926881346595042,Low
0.12795098171775277,-0.0547658758846114,Elevated
8.899229844222122,-2.4987853474547266,Low
-0.35775847112758585,-1.1481490621783788,Low
0.11901896656757746,0.2947069454772114,Moderate
-0.0252657836837988,-0.9477741283954236,Low
0.8599273452517472,0.23209794456184182,Moderate
6.988354122233043,0.7151613080744859,Moderate
-0.23563570216766533,0.08865954967324885,Moderate
2.124676255723189,-1.8010719399190398,Low
-0.10361586604909714,-0.7800423322318472,High
-0.5194207329520728,-1.3735760805347825,Moderate
-0.7845053904484179,0.6868680721016461,Elevated
0.06944358211750956,-1.3455124292159995,Moderate
-0.6657318501941728,0.18249183511050365,Elevated
-0.7794368717853486,0.997851504503882,Elevated
-0.6988040321418861,0.16542100530065124,Elevated
-1.008534271445342,2.0292940998169064,Elevated
-0.5647812309213055,0.12329518304561429,Elevated
-0.07322683018363019,0.039496844405913764,Moderate
-0.46233559669165797,0.22109491635976528,Elevated
-1.3394699006646922,4.916619608585104,High
-0.6090116697236168,-0.08814988128481607,Elevated
0.022811979111196642,-3.01382796978848,Low
-1.1397871684895962,3.0681755168919325,Elevated
-0.8774329698564176,1.2648474689966627,Elevated
-0.8891137775834836,0.8543040364621446,Elevated
-1.1805037841994026,3.932390100973195,Elevated
-0.6110539809677517,-1.1894592474271855,Low
-0.714476241210754,-0.7180644536755398,Low
-0.5681735244955067,-1.48273927122216,Low
-0.17705056416758913,-1.0047212974334927,Low
-0.48391197982376427,-1.8169670463195138,Low
-0.609403657528251,-1.494685920279182,Low
-0.7034779460617328,-1.0749995140374227,Low
-0.5256715750393558,-2.1481686534788,Low
-0.5263850990404916,-2.438304901350654,Low
0.03774839591645696,-2.2902697576788764,Low
-0.7520112460630949,-1.0752215822646185,Low
-0.5716175432920038,-1.7480944950300814,Low
-0.5054272424908565,-1.2510642448331133,Low
-0.6451911492375625,-0.7151272653370339,Low
-0.6473111840991478,-1.2677147093015926,Low
-0.6921013821119871,-1.3484942807942542,Low
-0.8736288498564225,0.11126367941927144,Low
-0.5908694570188723,-1.8913066017816167,Low
-0.23318404567674997,-1.9983103617895972,Low
-0.7977688348404831,1.8032368324425423,High
-0.7108298971864043,-0.019749412522588047,Moderate
6.19867884211789,0.7191006460185498,High
9.326468448305427,1.0174276246333689,High
-0.461436346093496,1.3407809576559917,Elevated
-0.11349454925782426,-0.08656499725039395,Moderate
0.07009430549375857,-0.7034247465861944,Moderate
-0.48281856750887586,-0.26575402600204706,Elevated
2.1619528724374786,-0.6814908925557328,Elevated
-0.9278986402836404,1.2532894526900633,Elevated
-0.34725345679064296,-0.16296227563664245,Elevated
0.5938877602213649,-0.7324780031285801,Moderate
0.13444218567792146,0.4529599853675105,Elevated
-1.0471422027464463,2.031912532977132,High
-0.5792453266269094,-0.24106689309731005,Elevated
-0.16036945093294416,-0.8606707517504997,Moderate
0.8146495808124324,-1.6294381699111504,Moderate
0.4685435805425243,-1.1071789743172955,Moderate
-0.5584864718624013,-0.10114613234620899,Moderate
-0.578045664810604,0.8880113570571634,High
-0.506603992411648,-0.9338234653138971,Moderate
-0.39423241206428034,0.9902486631016668,High
0.612232826223079,-0.742958631484124,Elevated
-0.31832706090496277,-2.229131292957526,Low
-0.3913772738051311,0.4256492438749372,Elevated
-0.5159801245046166,0.010670924607569804,High
-0.7507027485633504,0.9179204863008933,High
-0.611056779215619,0.8022933210592341,Elevated
-0.42713547609568153,-0.052446978485648,Elevated
-0.407272082459669,-0.9230611329720525,Moderate
-0.19525442951611674,0.9801359718878699,High
-0.3651099158655629,-0.32958931211484094,Moderate
-0.5369959949410555,-0.9714367410243481,Moderate
-0.4032965145742179,0.30930317161664156,Elevated
-0.37376670774539417,-1.5065583053782041,Moderate
-0.4460411141171944,-0.5068013621619055,Moderate
-0.33278038981961533,-1.3056537566910187,Moderate
-0.6525759653846632,0.19059566761050786,Elevated
-0.7807913235213759,2.096145984032998,High
-0.36190460591657486,-0.16464458164242063,Elevated
-0.32441125855847874,-0.04983932561710779,Elevated
2.16351373897495,0.1035854038986696,High
-0.7354712791031235,2.112628711050634,High
-0.11263745678129876,-0.6657623113812718,Elevated
-0.9755531759419603,2.6229136514726346,High
-0.8373962719672273,1.8638327590587969,High
-0.8859031729225251,1.1590182053065137,High
-0.09371561182676542,0.648778703553044,High
-0.5380829403713072,-1.72573915327071,Moderate
0.9391817420892934,0.485970021212753,High
0.01927317896709393,-0.5510146622852892,Elevated
-0.3859653594217444,0.08486327089711947,Elevated
-0.8081135693910091,0.9023341509003335,Elevated
-0.10403375581695024,-1.6196889773148075,Moderate
0.670591160213814,-0.4953840690795808,Elevated
-0.5185090248668828,0.13102965627587224,High
-0.7108844910767411,0.7493707571488475,Elevated
-0.5139163472016346,2.300374377707687,High
0.607883985839856,-0.9437305977664537,High
-0.4462571904087875,1.603935932240083,High
-0.5599209520923674,0.13899834245550963,Elevated
-0.19322058044289409,0.8655490922240469,High
-0.679079504760308,-0.5300181112528469,Elevated
-0.5474642247745231,-2.109245480215062,Low
-0.8573686452623978,-0.03552942303641181,Low
-0.936113449087652,0.6233480983198172,Moderate
-0.8586967066279022,0.966891968510469,Elevated
-0.646072227903301,-1.4538939473697798,Low
-0.6827518479774296,-0.9513312482402587,Low
-1.1288193501391395,3.2121744758618584,High
-0.9764984491126416,1.9773088684439082,High
-0.6833124368405256,-1.0159778578623135,Low
-0.7671760655041663,0.15030260953072702,Elevated
0.11822369371336555,-4.025036861190435,Low
-0.4851573656659114,-0.9546007304878613,Moderate
-0.5544759662999779,-1.1171285588451692,Low
-0.49621982360436157,-1.3209305410281582,Moderate
-0.686984966954576,-1.4007456075717046,Low
-0.5974844558389764,-1.8367608562076796,Low
-0.4950854715371918,-1.3760184173743477,Low
-0.3264802918700624,-1.8515550387521102,Low
-0.5624027591745603,-1.8612042030575089,Low
-0.5128021926754343,-1.7824717460122395,Moderate
-1.1316812325485444,4.652801416726313,High
-0.6334418020263566,-1.4439468460542888,Low
0.5553642161474116,-1.1740865167775287,Moderate
-0.8230058455600754,0.4315135841799759,Elevated
-1.0486148111689206,1.611887692645343,Elevated
7.957226481148887,1.8589274453983726,High
-0.688982954404963,0.882732251970446,Elevated
